address	verdict	cases	compared	detail	name
0x006059b0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x009e3390 after 0 steps	?set_range@Scroll@@QAEXHH@Z
0x00605a10	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00605a31 after 0 steps	?set_button_color@Scroll@@QAEXH@Z
0x00605a50	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00605a71 after 0 steps	?set_bevel_thickness@Scroll@@QAEXH@Z
0x00605a90	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00605ab1 after 0 steps	?set_bevel_upper@Scroll@@QAEXH@Z
0x00605ad0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00605af1 after 0 steps	?set_bevel_lower@Scroll@@QAEXH@Z
0x00605b10	PASS	16	15		?set_border_color@Scroll@@QAEXH@Z
0x00605b80	PASS	16	14		?set_bar_thickness@Scroll@@QAEXH@Z
0x00605be0	PASS	16	14		?set_sprite_left@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z
0x00605c30	PASS	16	13		?set_sprite_right@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z
0x00605c80	PASS	16	15		?UNK1@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z
0x00605cd0	PASS	16	16		?UNK2@Scroll@@QAEXPAUSprite@@PAUSprite@@PAUSprite@@@Z
0x00605d20	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x009d4ed8 after 0 steps	?set_pos@Scroll@@QAEXH@Z
0x00605d90	SKIP	0	0	reaches an import	?on_mouse_move@Scroll@@QAEXHH@Z
0x006061e0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00000014 after 0 steps	?on_left_down@Scroll@@QAEXHH@Z
0x006062c0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00000068 after 0 steps	?on_left_up@Scroll@@QAEXHH@Z
0x00606310	PASS	16	16		?on_left_click@Scroll@@QAEHHH@Z
0x00606320	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00000050 after 0 steps	?on_mousewheel_down@Scroll@@QAEXH@Z
0x00606440	PASS	16	1		?on_mousewheel_up@Scroll@@QAEXH@Z
0x00606560	PASS	16	14		?on_key_click@Scroll@@QAEHHH@Z
0x006066f0	SKIP	0	0	reaches an import	?on_redraw@Scroll@@QAEXXZ
0x00606860	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00000038 after 0 steps	?on_resize@Scroll@@QAEXHH@Z
0x006069a0	SKIP	0	0	reaches an import	?on_button_pressed@Scroll@@QAEXH@Z
0x00606b20	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00606b8c after 0 steps	?on_button_clicked@Scroll@@QAEXH@Z
0x00606c50	PASS	16	6		?compute_thumb_rect@Scroll@@QAEXPAURECT@@@Z
0x00606ea0	PASS	16	14		?set_thumb_rect@Scroll@@QAEXXZ
0x00606f00	PASS	16	7		sub_606f00
0x00606f30	SKIP	0	0	reaches an import	??0BaseButton@@QAE@XZ
0x00607040	SKIP	0	0	reaches an import	??1BaseButton@@QAE@XZ
0x006070c0	SKIP	0	0	reaches an import	?close@BaseButton@@QAEXXZ
0x00607190	SKIP	0	0	reaches an import	?UNK1@BaseButton@@QAEHPAUFont@@PADHHHHPAUWin@@H@Z
0x00607210	SKIP	0	0	reaches an import	?init@BaseButton@@QAEHPADHHHHHPAUWin@@H@Z
0x00607360	SKIP	0	0	reaches an import	?set_text_color@BaseButton@@QAEXHHHH@Z
0x006073a0	SKIP	0	0	reaches an import	?set_text_color2@BaseButton@@QAEXHHHH@Z
0x006073e0	SKIP	0	0	reaches an import	?set_text_color3@BaseButton@@QAEXHHHH@Z
0x00607420	PASS	16	16		?set_def_text_color@BaseButton@@QAAXHHHH@Z
0x00607450	PASS	16	16		?set_def_text_color2@BaseButton@@QAAXHHHH@Z
0x00607480	PASS	16	16		?set_def_text_color3@BaseButton@@QAAXHHHH@Z
0x006074b0	PASS	16	4		?set_def_font@BaseButton@@QAAHPAUFont@@PAUFont@@PAUFont@@@Z
0x006074e0	SKIP	0	0	reaches an import	?set_name@BaseButton@@QAEHPAD@Z
0x00607550	SKIP	0	0	reaches an import	?set_bubble_text@BaseButton@@QAEHPAD@Z
0x006075c0	SKIP	0	0	reaches an import	?on_left_down@BaseButton@@QAEXHH@Z
0x00607720	SKIP	0	0	reaches an import	?on_left_up@BaseButton@@QAEXHH@Z
0x006077f0	PASS	16	16		?on_key_click@BaseButton@@QAEXHH@Z
0x00607800	PASS	16	16		?on_key_down@BaseButton@@QAEXH@Z
0x00607810	PASS	16	16		?on_key_up@BaseButton@@QAEXH@Z
0x00607820	PASS	16	16		?on_mouse_leave@BaseButton@@QAEXHH@Z
0x00607850	SKIP	0	0	reaches an import	?on_mouse_move@BaseButton@@QAEXHH@Z
0x00607a00	SKIP	0	0	reaches an import	?on_right_click@BaseButton@@QAEXHH@Z
0x00607a20	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x009d3fe8 after 0 steps	?on_left_click@BaseButton@@QAEXHH@Z
0x00607b00	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x009ecc38 after 0 steps	?on_dialog_focus@BaseButton@@QAEXH@Z
0x00607b10	SKIP	0	0	reaches an import	?timer_callback_daemon@BaseButton@@QAAXHH@Z
0x00607b30	SKIP	0	0	reaches an import	?timer_callback@BaseButton@@QAEXH@Z
0x00607c30	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x009d5cb8 after 0 steps	?UNK2@BaseButton@@QAEXXZ
0x00607c80	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00000004 after 0 steps	?set@BaseButton@@QAEXH@Z
0x00607cc0	SKIP	0	0	reaches an import	??_GBaseButton@@UAEPAXI@Z
0x00607ce0	SKIP	0	0	reaches an import	??3BaseButton@@SAXPAXI@Z
0x00607cf0	SKIP	0	0	reaches an import	??0FlatButton@@QAE@XZ
0x00607da0	SKIP	0	0	reaches an import	?close@FlatButton@@QAEXXZ
0x00607e50	SKIP	0	0	reaches an import	?on_redraw@FlatButton@@QAEXXZ
0x00608500	SKIP	0	0	reaches an import	?on_mouse_move@FlatButton@@QAEXHH@Z
0x00608660	SKIP	0	0	reaches an import	?on_mouse_leave@FlatButton@@QAEXHH@Z
0x006086f0	SKIP	0	0	reaches an import	?fill_entry@StringList@@QAEHPAUStringStruct@@@Z
0x00608770	SKIP	0	0	reaches an import	?kill_entry@StringList@@QAEXPAUStringStruct@@@Z
0x006087a0	SKIP	0	0	calls a body the lift does not have	?sort@StringList@@QAEXH@Z
0x00608980	SKIP	0	0	reaches an import	?load@StringList@@QAEHPADPADHP6AXPAD@Z@Z
0x00608ba0	SKIP	0	0	reaches an import	?add_special@StringList@@QAEXPAD@Z
0x00608c00	SKIP	0	0	reaches an import	??1Text@@QAE@XZ
0x00608c10	PASS	16	14		??0Dialog@@QAE@XZ
0x00608e10	SKIP	0	0	reaches an import	??1Dialog@@QAE@XZ
0x00608f50	SKIP	0	0	reaches an import	?close@Dialog@@QAEXXZ
0x00609150	SKIP	0	0	reaches an import	?init@Dialog@@QAEHXZ
0x00609300	SKIP	0	0	reaches an import	?init@Dialog@@QAEHHHHHH@Z
0x00609470	SKIP	0	0	reaches an import	?init@Dialog@@QAEHPAURECT@@H@Z
0x006095f0	SKIP	0	0	reaches an import	?init@Dialog@@QAEHH@Z
0x00609730	SKIP	0	0	reaches an import	?init@Dialog@@QAEHHHHHPAUHeap@@@Z
0x006097f0	SKIP	0	0	reaches an import	?init@Dialog@@QAEHPAURECT@@PAUHeap@@@Z
0x006098d0	SKIP	0	0	reaches an import	?init@Dialog@@QAEHPAUHeap@@@Z
0x00609970	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00000018 after 0 steps	?UNK1@Dialog@@QAEXHH@Z
0x00609990	SKIP	0	0	reaches an import	?item@Dialog@@QAEHPADH@Z
0x006099d0	PASS	16	6		?set_selected_id@Dialog@@QAEXH@Z
0x00609a50	SKIP	0	0	calls a body the lift does not have	?get_selected_id@Dialog@@QAEHXZ
0x00609af0	PASS	16	5		?id_to_pos@Dialog@@QAEHH@Z
0x00609b50	SKIP	0	0	calls a body the lift does not have	?pos_to_id@Dialog@@QAEHH@Z
0x00609bf0	SKIP	0	0	reaches an import	?UNK2@Dialog@@QAEXHHHH@Z
0x00609c60	PASS	16	9		?set_dialog_font@Dialog@@QAEHPAUFont@@PAUFont@@PAUFont@@@Z
0x00609c90	PASS	16	16		?set_dialog_text_color@Dialog@@QAEXHHHH@Z
0x00609cc0	PASS	16	16		?set_dialog_text_color2@Dialog@@QAEXHHHH@Z
0x00609cf0	PASS	16	14		?set_dialog_text_color3@Dialog@@QAEXHHHH@Z
0x00609d20	PASS	16	13		?set_def_dialog_font@Dialog@@QAAHPAUFont@@PAUFont@@PAUFont@@@Z
0x00609d50	PASS	16	16		?set_def_dialog_text_color@Dialog@@QAAXHHHHH@Z
0x00609d90	SKIP	0	0	reaches an import	??_GDialog@@UAEPAXI@Z
0x00609db0	SKIP	0	0	reaches an import	??0ListBox@@QAE@H@Z
0x00609ec0	SKIP	0	0	reaches an import	??1ListBox@@QAE@XZ
0x00609f20	SKIP	0	0	reaches an import	?close@ListBox@@QAEXXZ
0x00609fa0	SKIP	0	0	calls a body the lift does not have	?set_selected_id@ListBox@@QAEXH@Z
0x0060a020	SKIP	0	0	calls a body the lift does not have	?set_selected_pos@ListBox@@QAEXHH@Z
0x0060a1e0	SKIP	0	0	reaches an import	?calculate_dimensions@ListBox@@QAEHXZ
0x0060a670	SKIP	0	0	reaches an import	?attach@ListBox@@QAEHPAUGraphicWin@@HHH@Z
0x0060aa20	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060aa42 after 0 steps	?on_right_down@ListBox@@QAEXHH@Z
0x0060aa60	SKIP	0	0	reaches an import	?on_left_down@ListBox@@QAEXHH@Z
0x0060af90	SKIP	0	0	reaches an import	?on_key_down@ListBox@@QAEXH@Z
0x0060b530	SKIP	0	0	reaches an import	?draw_item@ListBox@@QAEXH@Z
0x0060c1e0	SKIP	0	0	reaches an import	?UNK1@ListBox@@QAEXH@Z
0x0060c350	SKIP	0	0	reaches an import	?on_redraw@ListBox@@QAEXXZ
0x0060c5d0	SKIP	0	0	reaches an import	?on_scrolling@ListBox@@QAEXHH@Z
0x0060c6a0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060c6a6 after 0 steps	?on_scrolled@ListBox@@QAEXHH@Z
0x0060c6d0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x009e0de0 after 0 steps	?on_right_double_click@ListBox@@QAEXHH@Z
0x0060c710	SKIP	0	0	calls a body the lift does not have	?on_left_double_click@ListBox@@QAEXHH@Z
0x0060c7c0	PASS	16	16		?on_dialog_focus@ListBox@@QAEXH@Z
0x0060c7d0	SKIP	0	0	calls a body the lift does not have	?UNK2@ListBox@@QAEHPAD@Z
0x0060c920	SKIP	0	0	reaches an import	?item@ListBox@@QAEHPADH@Z
0x0060c9b0	SKIP	0	0	reaches an import	?update_changes@ListBox@@QAEHXZ
0x0060cb70	PASS	16	1		?on_mousewheel@ListBox@@QAEXH@Z
0x0060cbc0	SKIP	0	0	reaches an import	?on_mouse_move@ListBox@@QAEXHH@Z
0x0060ce10	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060ce16 after 0 steps	?on_mouse_leave@ListBox@@QAEXHH@Z
0x0060ce40	SKIP	0	0	reaches an import	sub_60ce40
0x0060ced0	PASS	16	1		sub_60ced0
0x0060cf10	PASS	16	1		sub_60cf10
0x0060cf50	SKIP	0	0	reaches an import	?on_redraw@thunk1_ListBox@@QAEXXZ
0x0060cf60	PASS	16	1		?on_mousewheel@thunk1_ListBox@@QAEXH@Z
0x0060cf70	SKIP	0	0	reaches an import	?on_mouse_move@thunk1_ListBox@@QAEXHH@Z
0x0060cf80	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060ce27 after 0 steps	?on_mouse_leave@thunk1_ListBox@@QAEXHH@Z
0x0060cf90	SKIP	0	0	reaches an import	?on_left_down@thunk1_ListBox@@QAEXHH@Z
0x0060cfa0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060aa2d after 0 steps	?on_right_down@thunk1_ListBox@@QAEXHH@Z
0x0060cfb0	SKIP	0	0	reaches an import	?on_key_down@thunk1_ListBox@@QAEXH@Z
0x0060cfc0	SKIP	0	0	calls a body the lift does not have	?on_left_double_click@thunk1_ListBox@@QAEXHH@Z
0x0060cfd0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060c6dd after 0 steps	?on_right_double_click@thunk1_ListBox@@QAEXHH@Z
0x0060cfe0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060c6a3 after 0 steps	?on_scrolled@thunk1_ListBox@@QAEXHH@Z
0x0060cff0	SKIP	0	0	reaches an import	?on_scrolling@thunk1_ListBox@@QAEXHH@Z
0x0060d000	PASS	16	14		?on_dialog_focus@thunk1_ListBox@@QAEXH@Z
0x0060d010	SKIP	0	0	reaches an import	sub_60d010
0x0060d030	SKIP	0	0	reaches an import	sub_60d030
0x0060d040	SKIP	0	0	reaches an import	?attach@thunk1_ListBox@@QAEHPAUGraphicWin@@HHH@Z
0x0060d050	SKIP	0	0	reaches an import	?on_redraw@thunk3_ListBox@@QAEXXZ
0x0060d060	SKIP	0	0	calls a body the lift does not have	??__Eg_RADIOBUTTON_SPRITE_1@@YAXXZ
0x0060d080	SKIP	0	0	reaches an import	??__Fg_RADIOBUTTON_SPRITE_1@@YAXXZ
0x0060d0a0	SKIP	0	0	calls a body the lift does not have	??__Eg_RADIOBUTTON_SPRITE_2@@YAXXZ
0x0060d0c0	SKIP	0	0	reaches an import	??__Fg_RADIOBUTTON_SPRITE_2@@YAXXZ
0x0060d0e0	SKIP	0	0	reaches an import	??0RadioButton@@QAE@H@Z
0x0060d1b0	SKIP	0	0	reaches an import	?close@RadioButton@@QAEXXZ
0x0060d1f0	SKIP	0	0	reaches an import	?attach@RadioButton@@QAEHPAUGraphicWin@@HHH@Z
0x0060d380	SKIP	0	0	reaches an import	?calculate_dimensions@RadioButton@@QAEHXZ
0x0060d750	SKIP	0	0	reaches an import	?draw_item@RadioButton@@QAEXHH@Z
0x0060de10	SKIP	0	0	reaches an import	?on_left_down@RadioButton@@QAEXHH@Z
0x0060e020	SKIP	0	0	reaches an import	?on_key_down@RadioButton@@QAEHH@Z
0x0060e1e0	SKIP	0	0	calls a body the lift does not have	?on_left_double_click@RadioButton@@QAEXHH@Z
0x0060e220	SKIP	0	0	reaches an import	?on_redraw@RadioButton@@QAEXXZ
0x0060e300	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060e30e after 0 steps	?on_dialog_focus@RadioButton@@QAEXH@Z
0x0060e320	SKIP	0	0	calls a body the lift does not have	?on_mouse_move@RadioButton@@QAEXHH@Z
0x0060e4a0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060e4a6 after 0 steps	?on_mouse_leave@RadioButton@@QAEXHH@Z
0x0060e4d0	SKIP	0	0	reaches an import	?init_class@RadioButton@@QAAHXZ
0x0060e5d0	SKIP	0	0	reaches an import	?close_class@RadioButton@@QAAXXZ
0x0060e5f0	SKIP	0	0	calls a body the lift does not have	??__Eg_CHECKBOX_SPRITE_1@@YAXXZ
0x0060e610	SKIP	0	0	reaches an import	??__Fg_CHECKBOX_SPRITE_1@@YAXXZ
0x0060e630	SKIP	0	0	calls a body the lift does not have	??__Eg_CHECKBOX_SPRITE_2@@YAXXZ
0x0060e650	SKIP	0	0	reaches an import	??__Fg_CHECKBOX_SPRITE_2@@YAXXZ
0x0060e670	SKIP	0	0	reaches an import	??0CheckBox@@QAE@H@Z
0x0060e740	SKIP	0	0	reaches an import	??1CheckBox@@QAE@XZ
0x0060e7c0	SKIP	0	0	reaches an import	?close@CheckBox@@QAEXXZ
0x0060e800	SKIP	0	0	reaches an import	?attach@CheckBox@@QAEHPAUGraphicWin@@HHH@Z
0x0060e980	SKIP	0	0	reaches an import	?item@CheckBox@@QAEHPADHH@Z
0x0060ea10	PASS	16	1		?flip_state_id@CheckBox@@QAEXH@Z
0x0060eb50	PASS	16	6		?UNK1@CheckBox@@QAEXH@Z
0x0060eb80	PASS	16	1		?set_state_id@CheckBox@@QAEXHH@Z
0x0060ec10	PASS	16	2		?get_state_id@CheckBox@@QAEHH@Z
0x0060ec80	PASS	16	5	passed on the seeds that could be judged; 1 case(s) thrown out - the original read the unmodellable top 64 KiB	?set_state_pos@CheckBox@@QAEXHH@Z
0x0060ecc0	PASS	16	3		?UNK2@CheckBox@@QAEHH@Z
0x0060ece0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060ece9 after 0 steps	?set_state_flag@CheckBox@@QAEXJ@Z
0x0060ed10	SKIP	0	0	reaches an import	?calculate_dimensions@CheckBox@@QAEHXZ
0x0060f030	SKIP	0	0	reaches an import	?draw_item@CheckBox@@QAEXHHH@Z
0x0060f700	SKIP	0	0	reaches an import	?on_left_down@CheckBox@@QAEXHH@Z
0x0060f8b0	SKIP	0	0	reaches an import	?on_key_down@CheckBox@@QAEHH@Z
0x0060fa80	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060fa83 after 0 steps	?on_left_double_click@CheckBox@@QAEXHH@Z
0x0060fab0	SKIP	0	0	reaches an import	?on_redraw@CheckBox@@QAEXXZ
0x0060fb90	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060fb93 after 0 steps	?on_dialog_focus@CheckBox@@QAEXH@Z
0x0060fbb0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060fbb9 after 0 steps	?on_mouse_move@CheckBox@@QAEXHH@Z
0x0060fc30	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060fc33 after 0 steps	?on_mouse_leave@CheckBox@@QAEXHH@Z
0x0060fc60	SKIP	0	0	reaches an import	?init_class@CheckBox@@QAAHXZ
0x0060fd60	SKIP	0	0	reaches an import	?close_class@CheckBox@@QAAXXZ
0x0060fd80	SKIP	0	0	reaches an import	sub_60fd80
0x0060fe40	SKIP	0	0	reaches an import	?on_redraw@thunk1_CheckBox@@QAEXXZ
0x0060fe50	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060fbb9 after 0 steps	?on_mouse_move@thunk1_CheckBox@@QAEXHH@Z
0x0060fe60	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060fc33 after 0 steps	?on_mouse_leave@thunk1_CheckBox@@QAEXHH@Z
0x0060fe70	SKIP	0	0	reaches an import	?on_left_down@thunk1_CheckBox@@QAEXHH@Z
0x0060fe80	SKIP	0	0	reaches an import	?on_key_down@thunk1_CheckBox@@QAEHH@Z
0x0060fe90	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060fa86 after 0 steps	?on_left_double_click@thunk1_CheckBox@@QAEXHH@Z
0x0060fea0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0060fb93 after 0 steps	?on_dialog_focus@thunk1_CheckBox@@QAEXH@Z
0x0060feb0	SKIP	0	0	reaches an import	sub_60feb0
0x0060fed0	SKIP	0	0	reaches an import	sub_60fed0
0x0060fee0	SKIP	0	0	reaches an import	?attach@thunk1_CheckBox@@QAEHPAUGraphicWin@@HHH@Z
0x0060fef0	SKIP	0	0	reaches an import	?on_redraw@thunk3_CheckBox@@QAEXXZ
0x0060ff00	SKIP	0	0	reaches an import	??0SpriteBox@@QAE@H@Z
0x00610120	SKIP	0	0	reaches an import	??1SpriteBox@@QAE@XZ
0x00610280	SKIP	0	0	reaches an import	?close@SpriteBox@@QAEXXZ
0x00610420	SKIP	0	0	reaches an import	?init@SpriteBox@@QAEHH@Z
0x00610440	SKIP	0	0	reaches an import	?init@SpriteBox@@QAEHHHHHH@Z
0x00610480	SKIP	0	0	reaches an import	?init@SpriteBox@@QAEHPAURECT@@H@Z
0x006104b0	SKIP	0	0	reaches an import	?init@SpriteBox@@QAEHPAUHeap@@@Z
0x006104d0	SKIP	0	0	reaches an import	?init@SpriteBox@@QAEHHHHHPAUHeap@@@Z
0x00610510	SKIP	0	0	reaches an import	?init@SpriteBox@@QAEHPAUHeap@@PAUHeap@@@Z
0x00610540	SKIP	0	0	reaches an import	?attach@SpriteBox@@QAEHPAUGraphicWin@@HHH@Z
0x006108e0	SKIP	0	0	reaches an import	?sprite@SpriteBox@@QAEHPAUSprite@@PADH@Z
0x00610970	SKIP	0	0	reaches an import	?calculate_dimensions@SpriteBox@@QAEHXZ
0x00610c50	SKIP	0	0	reaches an import	?draw_item@SpriteBox@@QAEXH@Z
0x00611040	PASS	16	16		?on_mouse_move@SpriteBox@@QAEXHH@Z
0x00611050	PASS	16	16		?on_mouse_leave@SpriteBox@@QAEXHH@Z
0x00611060	SKIP	0	0	reaches an import	?on_left_click@SpriteBox@@QAEXHH@Z
0x00611150	SKIP	0	0	reaches an import	?on_left_down@SpriteBox@@QAEXHH@Z
0x006111a0	SKIP	0	0	reaches an import	?on_left_up@SpriteBox@@QAEXHH@Z
0x006111f0	SKIP	0	0	reaches an import	?on_right_click@SpriteBox@@QAEXHH@Z
0x00611240	SKIP	0	0	reaches an import	?on_right_down@SpriteBox@@QAEXHH@Z
0x00611290	SKIP	0	0	reaches an import	?on_right_up@SpriteBox@@QAEXHH@Z
0x006112e0	SKIP	0	0	reaches an import	?on_left_double_click@SpriteBox@@QAEXHH@Z
0x00611330	SKIP	0	0	reaches an import	?on_right_double_click@SpriteBox@@QAEXHH@Z
0x00611380	SKIP	0	0	reaches an import	?on_redraw@SpriteBox@@QAEXXZ
0x00611400	SKIP	0	0	reaches an import	?on_key_down@SpriteBox@@QAEHH@Z
0x006115e0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x006115e6 after 0 steps	?on_dialog_focus@SpriteBox@@QAEXH@Z
0x00611600	PASS	16	2		?id_to_pos@SpriteBox@@QAEXH@Z
0x00611640	SKIP	0	0	calls a body the lift does not have	?pos_to_id@SpriteBox@@QAEXH@Z
0x006116e0	SKIP	0	0	reaches an import	sub_6116e0
0x00611730	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00611740 after 0 steps	sub_611730
0x006117d0	SKIP	0	0	reaches an import	sub_6117d0
0x00611820	SKIP	0	0	reaches an import	?on_redraw@thunk1_SpriteBox@@QAEXXZ
0x00611830	PASS	16	14		?on_mouse_move@thunk1_SpriteBox@@QAEXHH@Z
0x00611840	PASS	16	14		?on_mouse_leave@thunk1_SpriteBox@@QAEXHH@Z
0x00611850	SKIP	0	0	reaches an import	?on_left_click@thunk1_SpriteBox@@QAEXHH@Z
0x00611860	SKIP	0	0	reaches an import	?on_left_down@thunk1_SpriteBox@@QAEXHH@Z
0x00611870	SKIP	0	0	reaches an import	?on_left_up@thunk1_SpriteBox@@QAEXHH@Z
0x00611880	SKIP	0	0	reaches an import	?on_right_click@thunk1_SpriteBox@@QAEXHH@Z
0x00611890	SKIP	0	0	reaches an import	?on_right_down@thunk1_SpriteBox@@QAEXHH@Z
0x006118a0	SKIP	0	0	reaches an import	?on_right_up@thunk1_SpriteBox@@QAEXHH@Z
0x006118b0	SKIP	0	0	reaches an import	?on_key_down@thunk1_SpriteBox@@QAEHH@Z
0x006118c0	SKIP	0	0	reaches an import	?on_left_double_click@thunk1_SpriteBox@@QAEXHH@Z
0x006118d0	SKIP	0	0	reaches an import	?on_right_double_click@thunk1_SpriteBox@@QAEXHH@Z
0x006118e0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x006115e9 after 0 steps	?on_dialog_focus@thunk1_SpriteBox@@QAEXH@Z
0x006118f0	SKIP	0	0	reaches an import	sub_6118f0
0x00611910	SKIP	0	0	reaches an import	sub_611910
0x00611920	SKIP	0	0	reaches an import	?attach@thunk1_SpriteBox@@QAEHPAUGraphicWin@@HHH@Z
0x00611930	SKIP	0	0	reaches an import	?on_redraw@thunk3_SpriteBox@@QAEXXZ
0x00611940	SKIP	0	0	reaches an import	??0EditGroup@@QAE@H@Z
0x00611a20	SKIP	0	0	reaches an import	??1EditGroup@@QAE@XZ
0x00611a90	SKIP	0	0	reaches an import	?close@EditGroup@@QAEXXZ
0x00611af0	SKIP	0	0	reaches an import	?attach@EditGroup@@QAEHPAUGraphicWin@@HHH@Z
0x00611f80	SKIP	0	0	reaches an import	?edit@EditGroup@@QAEHPADPADH@Z
0x00612040	SKIP	0	0	calls a body the lift does not have	?set_text@EditGroup@@QAEXPADH@Z
0x00612060	PASS	16	2		?get_text@EditGroup@@QAEPADH@Z
0x00612080	SKIP	0	0	calls a body the lift does not have	?append_text@EditGroup@@QAEXPADH@Z
0x006120b0	PASS	16	14		?set_text_limits@EditGroup@@QAEXH@Z
0x006120d0	SKIP	0	0	reaches an import	?set_default@EditGroup@@QAEHPADH@Z
0x00612150	SKIP	0	0	reaches an import	?calculate_dimensions@EditGroup@@QAEHXZ
0x00612450	SKIP	0	0	reaches an import	?on_redraw@EditGroup@@QAEXXZ
0x00612670	PASS	16	1		?on_dialog_focus@EditGroup@@QAEXH@Z
0x006126c0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x006126c6 after 0 steps	?pass_dialog_focus@EditGroup@@QAEXXZ
0x00612700	SKIP	0	0	reaches an import	sub_612700
0x00612710	SKIP	0	0	reaches an import	sub_612710
0x006127b0	SKIP	0	0	reaches an import	?on_redraw@thunk1_EditGroup@@QAEXXZ
0x006127c0	PASS	16	3		?on_dialog_focus@thunk1_EditGroup@@QAEXH@Z
0x006127d0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x006126c6 after 0 steps	?pass_dialog_focus@thunk1_EditGroup@@QAEXXZ
0x006127e0	SKIP	0	0	reaches an import	sub_6127e0
0x00612800	SKIP	0	0	reaches an import	sub_612800
0x00612810	SKIP	0	0	reaches an import	?attach@thunk1_EditGroup@@QAEHPAUGraphicWin@@HHH@Z
0x00612820	SKIP	0	0	reaches an import	?on_redraw@thunk3_EditGroup@@QAEXXZ
0x00612830	SKIP	0	0	reaches an import	??0Dialogs@@QAE@H@Z
0x00612960	PASS	16	16		?close@Dialogs@@QAEXXZ
0x00612970	SKIP	0	0	reaches an import	?attach@Dialogs@@QAEHHPAUGraphicWin@@HHH@Z
